DATETIME,RAIN_DAILY(mm),TEMP(C),RH(%)
2024-12-19 23:45:00,0.0,13.3,86
2024-12-20 00:00:00,0.0,13.1,85
2024-12-20 00:15:00,0.0,13.2,85
2024-12-20 00:30:00,0.0,13.6,83
2024-12-20 00:45:00,0.0,13.8,84
2024-12-20 01:00:00,0.0,13.9,83
2024-12-20 01:15:00,0.0,13.6,85
2024-12-20 01:30:00,0.0,12.8,89
2024-12-20 01:45:00,0.0,12.3,93
2024-12-20 02:00:00,0.0,12.3,93
2024-12-20 02:15:00,0.0,12.8,90
2024-12-20 02:30:00,0.0,13.8,87
2024-12-20 02:45:00,0.0,14.7,86
2024-12-20 03:00:00,0.0,15.4,86
2024-12-20 03:15:00,0.0,17.4,72
2024-12-20 03:30:00,0.0,18.9,72
2024-12-20 03:45:00,0.0,20.2,64
2024-12-20 04:00:00,0.0,21.8,51
2024-12-20 04:15:00,0.0,22.8,48
2024-12-20 04:30:00,0.0,23.6,47
2024-12-20 04:45:00,0.0,24.1,43
2024-12-20 05:00:00,0.0,24.6,41
2024-12-20 05:15:00,0.0,25.2,40
2024-12-20 05:30:00,0.0,25.1,39
2024-12-20 05:45:00,0.0,26.0,36
2024-12-20 06:00:00,0.0,25.7,35
2024-12-20 06:15:00,0.0,26.6,34
2024-12-20 06:30:00,0.0,26.6,34
2024-12-20 06:45:00,0.0,27.4,34
2024-12-20 07:00:00,0.0,27.8,33
2024-12-20 07:15:00,0.0,27.9,34
2024-12-20 07:30:00,0.0,27.7,34
2024-12-20 07:45:00,0.0,28.2,34
2024-12-20 08:00:00,0.0,28.8,34
2024-12-20 08:15:00,0.0,28.7,33
2024-12-20 08:30:00,0.0,28.6,32
2024-12-20 08:45:00,0.0,29.1,33
2024-12-20 09:00:00,0.0,28.6,35
2024-12-20 09:15:00,0.0,28.9,33
2024-12-20 09:30:00,0.0,29.1,32
2024-12-20 09:45:00,0.0,29.3,31
2024-12-20 10:00:00,0.0,29.2,32
2024-12-20 10:15:00,0.0,29.1,33
2024-12-20 10:30:00,0.0,29.1,31
2024-12-20 10:45:00,0.0,28.5,34
2024-12-20 11:00:00,0.0,28.9,32
2024-12-20 11:15:00,0.0,29.0,32
2024-12-20 11:30:00,0.0,28.4,32
2024-12-20 11:45:00,0.0,27.8,39
2024-12-20 12:00:00,0.0,25.8,48
2024-12-20 12:15:00,0.0,25.1,51
2024-12-20 12:30:00,0.0,24.3,55
2024-12-20 12:45:00,0.0,23.5,59
2024-12-20 13:00:00,0.0,22.8,63
2024-12-20 13:15:00,0.0,22.7,64
2024-12-20 13:30:00,0.0,22.5,66
2024-12-20 13:45:00,0.0,22.5,66
2024-12-20 14:00:00,0.0,21.8,68
2024-12-20 14:15:00,0.0,21.3,71
2024-12-20 14:30:00,0.0,21.1,71
2024-12-20 14:45:00,0.0,20.9,72
2024-12-20 15:00:00,0.0,20.1,77
2024-12-20 15:15:00,0.0,19.6,78
2024-12-20 15:30:00,0.0,19.4,81
2024-12-20 15:45:00,0.0,19.5,81
2024-12-20 16:00:00,0.0,19.5,79
2024-12-20 16:15:00,0.0,18.9,84
2024-12-20 16:30:00,0.0,18.3,86
2024-12-20 16:45:00,0.0,18.4,85
2024-12-20 17:00:00,0.0,18.9,86
2024-12-20 17:15:00,0.0,18.7,85
2024-12-20 17:30:00,0.0,17.9,88
2024-12-20 17:45:00,0.0,17.4,91
2024-12-20 18:00:00,0.0,17.2,91
2024-12-20 18:15:00,0.0,17.1,92
2024-12-20 18:30:00,0.0,16.2,94
2024-12-20 18:45:00,0.0,16.3,98
2024-12-20 19:00:00,0.0,16.4,98
2024-12-20 19:15:00,0.0,16.0,100
2024-12-20 19:30:00,0.0,16.0,100
2024-12-20 19:45:00,0.0,15.3,100
2024-12-20 20:00:00,0.0,15.4,100
2024-12-20 20:15:00,0.0,14.8,100
2024-12-20 20:30:00,0.0,15.0,100
2024-12-20 20:45:00,0.0,14.5,100
2024-12-20 21:00:00,0.0,15.3,100
2024-12-20 21:15:00,0.0,16.1,99
2024-12-20 21:30:00,0.0,15.3,100
2024-12-20 21:45:00,0.0,15.8,100
2024-12-20 22:00:00,0.0,16.3,98
2024-12-20 22:15:00,0.0,16.1,100
2024-12-20 22:30:00,0.0,15.9,98
2024-12-20 22:45:00,0.0,16.0,92
2024-12-20 23:00:00,0.0,16.5,85
2024-12-20 23:15:00,0.0,16.7,83
2024-12-20 23:30:00,0.0,16.3,84
2024-12-20 23:45:00,0.0,16.1,83
2024-12-21 00:00:00,0.0,16.0,83
2024-12-21 00:15:00,0.0,15.0,89
2024-12-21 00:30:00,0.0,15.5,84
2024-12-21 00:45:00,0.0,15.9,81
2024-12-21 01:00:00,0.0,15.5,85
2024-12-21 01:15:00,0.0,15.0,87
2024-12-21 01:30:00,0.0,14.7,89
2024-12-21 01:45:00,0.0,14.6,90
2024-12-21 02:00:00,0.0,14.8,92
2024-12-21 02:15:00,0.0,14.9,89
2024-12-21 02:30:00,0.0,15.4,88
2024-12-21 02:45:00,0.0,16.5,89
2024-12-21 03:00:00,0.0,17.4,89
2024-12-21 03:15:00,0.0,17.6,87
2024-12-21 03:30:00,0.0,18.5,86
2024-12-21 03:45:00,0.0,19.8,81
2024-12-21 04:00:00,0.0,20.8,71
2024-12-21 04:15:00,0.0,21.7,55
2024-12-21 04:30:00,0.0,22.2,56
2024-12-21 04:45:00,0.0,23.4,51
2024-12-21 05:00:00,0.0,24.2,47
2024-12-21 05:15:00,0.0,24.8,47
2024-12-21 05:30:00,0.0,25.3,45
2024-12-21 05:45:00,0.0,25.9,45
2024-12-21 06:00:00,0.0,26.2,44
2024-12-21 06:15:00,0.0,26.4,44
2024-12-21 06:30:00,0.0,26.9,42
2024-12-21 06:45:00,0.0,27.3,43
2024-12-21 07:00:00,0.0,27.2,43
2024-12-21 07:15:00,0.0,27.2,42
2024-12-21 07:30:00,0.0,27.5,41
2024-12-21 07:45:00,0.0,28.1,41
2024-12-21 08:00:00,0.0,27.8,41
2024-12-21 08:15:00,0.0,27.8,41
2024-12-21 08:30:00,0.0,28.4,39
2024-12-21 08:45:00,0.0,28.7,41
2024-12-21 09:00:00,0.0,28.9,38
2024-12-21 09:15:00,0.0,28.7,36
2024-12-21 09:30:00,0.0,28.6,37
2024-12-21 09:45:00,0.0,28.5,37
2024-12-21 10:00:00,0.0,28.7,36
2024-12-21 10:15:00,0.0,28.7,36
2024-12-21 10:30:00,0.0,28.4,37
2024-12-21 10:45:00,0.0,28.2,37
2024-12-21 11:00:00,0.0,28.5,37
2024-12-21 11:15:00,0.0,28.1,39
2024-12-21 11:30:00,0.0,28.0,35
2024-12-21 11:45:00,0.0,27.5,36
2024-12-21 12:00:00,0.0,26.7,39
2024-12-21 12:30:00,0.0,23.8,65
2024-12-21 12:45:00,0.0,23.4,68
2024-12-21 13:00:00,0.0,22.9,71
2024-12-21 13:15:00,0.0,22.4,74
2024-12-21 13:30:00,0.0,22.3,76
2024-12-21 13:45:00,0.0,21.8,79
2024-12-21 14:00:00,0.0,21.5,82
2024-12-21 14:15:00,0.0,21.2,85
2024-12-21 14:30:00,0.0,21.3,85
2024-12-21 14:45:00,0.0,21.1,88
2024-12-21 15:00:00,0.0,21.2,87
2024-12-21 15:15:00,0.0,21.2,87
2024-12-21 15:30:00,0.0,20.9,88
2024-12-21 15:45:00,0.0,20.9,88
2024-12-21 16:00:00,0.0,20.6,88
2024-12-21 16:15:00,0.0,20.6,88
2024-12-21 16:30:00,0.0,20.6,88
2024-12-21 16:45:00,0.0,20.3,89
2024-12-21 17:00:00,0.0,20.3,91
2024-12-21 17:15:00,0.0,19.8,95
2024-12-21 17:30:00,0.0,19.3,94
2024-12-21 17:45:00,0.0,18.9,99
2024-12-21 18:00:00,0.0,18.3,100
2024-12-21 18:15:00,0.0,18.0,100
2024-12-21 18:30:00,0.0,18.5,100
2024-12-21 18:45:00,0.0,19.1,100
2024-12-21 19:00:00,0.0,18.9,100
2024-12-21 19:15:00,0.0,18.6,100
2024-12-21 19:30:00,0.0,18.3,100
2024-12-21 19:45:00,0.0,18.2,100
2024-12-21 20:00:00,0.0,18.3,100
2024-12-21 20:15:00,0.0,18.3,100
2024-12-21 20:30:00,0.0,18.3,100
2024-12-21 20:45:00,0.0,18.3,100
2024-12-21 21:00:00,0.0,18.1,100
2024-12-21 21:15:00,0.0,18.0,100
2024-12-21 21:30:00,0.0,18.0,100
2024-12-21 21:45:00,0.0,17.9,100
2024-12-21 22:00:00,0.0,17.7,100
2024-12-21 22:15:00,0.0,17.3,100
2024-12-21 22:30:00,0.0,17.2,100
2024-12-21 22:45:00,0.0,17.0,100
2024-12-21 23:00:00,0.0,16.8,100
2024-12-21 23:15:00,0.0,16.4,100
2024-12-21 23:30:00,0.0,15.8,100
2024-12-21 23:45:00,0.0,15.9,100
2024-12-22 00:00:00,0.0,15.6,100
2024-12-22 00:15:00,0.0,15.4,100
2024-12-22 00:30:00,0.0,15.3,100
2024-12-22 00:45:00,0.0,15.9,100
2024-12-22 01:00:00,0.0,15.4,100
2024-12-22 01:15:00,0.0,15.0,100
2024-12-22 01:30:00,0.0,15.5,100
2024-12-22 01:45:00,0.0,15.4,100
2024-12-22 02:00:00,0.0,15.4,100
2024-12-22 02:15:00,0.0,15.9,100
2024-12-22 02:30:00,0.0,15.9,100
2024-12-22 02:45:00,0.0,16.5,100
2024-12-22 03:00:00,0.0,17.9,100
2024-12-22 03:15:00,0.0,18.9,100
2024-12-22 03:30:00,0.0,19.4,95
2024-12-22 03:45:00,0.0,19.8,91
2024-12-22 04:00:00,0.0,20.4,91
2024-12-22 04:15:00,0.0,21.8,79
2024-12-22 04:30:00,0.0,22.4,73
2024-12-22 04:45:00,0.0,22.8,74
2024-12-22 05:00:00,0.0,23.4,69
2024-12-22 05:15:00,0.0,23.7,69
2024-12-22 05:30:00,0.0,24.2,67
2024-12-22 05:45:00,0.0,24.5,66
2024-12-22 06:00:00,0.0,24.7,66
2024-12-22 06:15:00,0.0,25.1,67
2024-12-22 06:30:00,0.0,25.7,63
2024-12-22 06:45:00,0.0,25.5,63
2024-12-22 07:00:00,0.0,26.0,61
2024-12-22 07:15:00,0.0,26.1,62
2024-12-22 07:30:00,0.0,26.1,63
2024-12-22 07:45:00,0.0,25.8,63
2024-12-22 08:00:00,0.0,26.3,62
2024-12-22 08:15:00,0.0,26.8,57
2024-12-22 08:30:00,0.0,27.0,55
2024-12-22 08:45:00,0.0,27.3,51
2024-12-22 09:00:00,0.0,26.9,53
2024-12-22 09:15:00,0.0,27.3,53
2024-12-22 09:30:00,0.0,27.9,46
2024-12-22 09:45:00,0.0,27.4,46
2024-12-22 10:00:00,0.0,27.3,48
2024-12-22 10:15:00,0.0,27.3,48
2024-12-22 10:30:00,0.0,25.0,68
2024-12-22 10:45:00,0.0,24.3,72
2024-12-22 11:00:00,0.0,24.1,74
2024-12-22 11:15:00,0.0,24.2,74
2024-12-22 11:30:00,0.0,23.8,76
2024-12-22 11:45:00,0.0,23.3,78
2024-12-22 12:00:00,0.0,22.9,80
2024-12-22 12:15:00,0.0,22.4,83
2024-12-22 12:30:00,0.0,21.8,86
2024-12-22 12:45:00,0.0,21.5,88
2024-12-22 13:00:00,0.0,21.2,89
2024-12-22 13:15:00,0.0,21.2,90
2024-12-22 13:30:00,0.0,21.1,92
2024-12-22 13:45:00,0.0,20.9,93
2024-12-22 14:00:00,0.0,21.0,93
2024-12-22 14:15:00,0.0,20.9,95
2024-12-22 14:30:00,0.0,21.0,94
2024-12-22 14:45:00,0.0,20.8,94
2024-12-22 15:00:00,0.0,20.4,96
2024-12-22 15:15:00,0.0,20.1,97
2024-12-22 15:30:00,0.0,19.6,100
2024-12-22 15:45:00,0.0,19.9,100
2024-12-22 16:00:00,0.0,19.8,100
2024-12-22 16:15:00,0.0,19.6,100
2024-12-22 16:30:00,0.0,19.2,100
2024-12-22 16:45:00,0.0,19.4,100
2024-12-22 17:00:00,0.0,19.1,100
2024-12-22 17:15:00,0.0,19.1,100
2024-12-22 17:30:00,0.0,19.1,100
2024-12-22 17:45:00,0.0,18.8,100
2024-12-22 18:00:00,0.0,18.5,100
2024-12-22 18:15:00,0.0,18.0,100
2024-12-22 18:30:00,0.0,18.4,100
2024-12-22 18:45:00,0.0,18.7,100
2024-12-22 19:00:00,0.0,18.8,100
2024-12-22 19:15:00,0.0,19.1,100
2024-12-22 19:30:00,0.0,19.3,100
2024-12-22 19:45:00,0.0,19.3,100
2024-12-22 20:00:00,0.0,19.1,100
2024-12-22 20:15:00,0.0,18.6,100
2024-12-22 20:30:00,0.0,17.6,100
2024-12-22 20:45:00,0.0,17.4,100
2024-12-22 21:00:00,0.0,18.0,100
2024-12-22 21:15:00,0.0,18.6,100
2024-12-22 21:30:00,0.0,18.8,100
2024-12-22 21:45:00,0.0,18.7,100
2024-12-22 22:00:00,0.0,18.7,100
2024-12-22 22:15:00,0.0,18.7,100
2024-12-22 22:30:00,0.0,18.6,100
2024-12-22 22:45:00,0.0,18.9,100
2024-12-22 23:00:00,0.0,18.9,100
2024-12-22 23:15:00,0.0,18.8,100
2024-12-22 23:30:00,0.0,18.7,100
2024-12-22 23:45:00,0.0,18.8,100
2024-12-23 00:00:00,0.0,18.7,100
2024-12-23 00:15:00,0.0,18.5,100
2024-12-23 00:30:00,0.0,18.3,100
2024-12-23 00:45:00,0.0,18.0,100
2024-12-23 01:00:00,0.0,17.6,100
2024-12-23 01:30:00,0.0,17.6,100
2024-12-23 01:45:00,0.0,17.9,100
2024-12-23 02:00:00,0.0,17.8,100
2024-12-23 02:15:00,0.0,17.9,100
2024-12-23 02:30:00,0.0,18.0,100
2024-12-23 02:45:00,0.0,18.6,100
2024-12-23 03:00:00,0.0,19.4,100
2024-12-23 03:15:00,0.0,19.8,100
2024-12-23 03:30:00,0.0,20.1,100
2024-12-23 03:45:00,0.0,20.8,98
2024-12-23 04:00:00,0.0,21.3,96
2024-12-23 04:15:00,0.0,21.8,88
2024-12-23 04:30:00,0.0,22.1,85
2024-12-23 04:45:00,0.0,22.5,83
2024-12-23 05:00:00,0.0,23.0,79
2024-12-23 05:15:00,0.0,23.3,77
2024-12-23 05:30:00,0.0,24.0,73
2024-12-23 05:45:00,0.0,24.4,68
2024-12-23 06:00:00,0.0,24.6,65
2024-12-23 06:15:00,0.0,24.9,62
2024-12-23 06:30:00,0.0,26.0,60
2024-12-23 06:45:00,0.0,25.4,58
2024-12-23 07:00:00,0.0,25.8,58
2024-12-23 07:15:00,0.0,25.2,59
2024-12-23 07:30:00,0.0,25.3,63
2024-12-23 07:45:00,0.0,25.7,58
2024-12-23 08:00:00,0.0,25.8,56
2024-12-23 08:15:00,0.0,26.6,56
2024-12-23 08:30:00,0.0,25.9,57
2024-12-23 08:45:00,0.0,26.6,53
2024-12-23 09:00:00,0.0,26.6,54
2024-12-23 09:15:00,0.0,26.2,56
2024-12-23 09:30:00,0.0,27.0,50
2024-12-23 09:45:00,0.0,26.6,51
2024-12-23 10:00:00,0.0,26.8,50
2024-12-23 10:15:00,0.0,26.3,53
2024-12-23 10:30:00,0.0,26.3,52
2024-12-23 10:45:00,0.0,26.5,51
2024-12-23 11:00:00,0.0,26.3,52
2024-12-23 11:15:00,0.0,26.1,53
2024-12-23 11:30:00,0.0,25.7,54
2024-12-23 11:45:00,0.0,24.9,58
2024-12-23 12:00:00,0.0,24.1,62
2024-12-23 12:15:00,0.0,23.5,65
2024-12-23 12:30:00,0.0,23.0,67
2024-12-23 12:45:00,0.0,22.5,74
2024-12-23 13:00:00,0.0,21.9,78
2024-12-23 13:15:00,0.0,21.8,79
2024-12-23 13:30:00,0.0,21.4,80
2024-12-23 13:45:00,0.0,21.3,81
2024-12-23 14:00:00,0.0,21.1,82
2024-12-23 14:15:00,0.0,20.5,86
2024-12-23 14:30:00,0.0,20.3,87
2024-12-23 14:45:00,0.0,20.1,91
2024-12-23 15:00:00,0.0,19.9,95
2024-12-23 15:15:00,0.0,19.7,95
2024-12-23 15:30:00,0.0,19.6,96
2024-12-23 15:45:00,0.0,18.9,97
2024-12-23 16:00:00,0.0,18.6,100
2024-12-23 16:15:00,0.0,18.6,100
2024-12-23 16:30:00,0.0,18.8,100
2024-12-23 16:45:00,0.0,18.8,100
2024-12-23 17:00:00,0.0,18.8,100
2024-12-23 17:15:00,0.0,18.8,100
2024-12-23 17:30:00,0.0,18.7,100
2024-12-23 17:45:00,0.0,18.7,100
2024-12-23 18:00:00,0.0,18.2,100
2024-12-23 18:15:00,0.0,18.0,100
2024-12-23 18:30:00,0.0,17.9,100
2024-12-23 18:45:00,0.0,18.1,100
2024-12-23 19:00:00,0.0,18.3,100
2024-12-23 19:15:00,0.0,18.1,100
2024-12-23 19:30:00,0.0,17.9,100
2024-12-23 19:45:00,0.0,17.7,100
2024-12-23 20:00:00,0.0,17.1,100
2024-12-23 20:15:00,0.0,16.8,100
2024-12-23 20:30:00,0.0,17.2,100
2024-12-23 20:45:00,0.0,17.6,100
2024-12-23 21:00:00,0.0,17.5,100
2024-12-23 21:15:00,0.0,17.7,100
2024-12-23 21:30:00,0.0,17.6,100
2024-12-23 21:45:00,0.0,17.6,100
2024-12-23 22:00:00,0.0,17.6,100
2024-12-23 22:15:00,0.0,17.7,100
2024-12-23 22:30:00,0.0,17.7,100
2024-12-23 22:45:00,0.0,18.1,100
2024-12-23 23:00:00,0.0,17.9,100
2024-12-23 23:15:00,0.0,17.3,100
2024-12-23 23:30:00,0.0,17.2,100
2024-12-23 23:45:00,0.0,17.0,100
2024-12-24 00:00:00,0.0,16.8,100
2024-12-24 00:15:00,0.0,17.3,100
2024-12-24 00:30:00,0.0,17.3,100
2024-12-24 00:45:00,0.0,17.0,100
2024-12-24 01:00:00,0.0,16.7,100
2024-12-24 01:15:00,0.0,16.4,100
2024-12-24 01:30:00,0.0,16.0,100
2024-12-24 01:45:00,0.0,16.3,100
2024-12-24 02:00:00,0.0,15.9,100
2024-12-24 02:15:00,0.0,16.6,100
2024-12-24 02:30:00,0.0,17.3,100
2024-12-24 02:45:00,0.0,18.0,100
2024-12-24 03:00:00,0.0,18.7,100
2024-12-24 03:15:00,0.0,18.9,100
2024-12-24 03:30:00,0.0,19.7,97
2024-12-24 03:45:00,0.0,20.1,94
2024-12-24 04:00:00,0.0,20.6,89
2024-12-24 04:15:00,0.0,20.8,88
2024-12-24 04:30:00,0.0,21.6,82
2024-12-24 04:45:00,0.0,21.6,83
2024-12-24 05:00:00,0.0,22.2,78
2024-12-24 05:15:00,0.0,22.5,76
2024-12-24 05:30:00,0.0,23.5,72
2024-12-24 05:45:00,0.0,23.9,69
2024-12-24 06:00:00,0.0,23.7,70
2024-12-24 06:15:00,0.0,24.2,69
2024-12-24 06:30:00,0.0,24.6,67
2024-12-24 06:45:00,0.0,24.7,66
2024-12-24 07:00:00,0.0,24.5,67
2024-12-24 07:15:00,0.0,25.3,64
2024-12-24 07:30:00,0.0,25.2,64
2024-12-24 07:45:00,0.0,25.9,61
2024-12-24 08:00:00,0.0,25.5,61
2024-12-24 08:15:00,0.0,26.0,59
2024-12-24 08:30:00,0.0,26.1,58
2024-12-24 08:45:00,0.0,25.9,59
2024-12-24 09:00:00,0.0,26.6,57
2024-12-24 09:15:00,0.0,25.8,61
2024-12-24 09:30:00,0.0,26.8,56
2024-12-24 09:45:00,0.0,26.2,60
2024-12-24 10:00:00,0.0,26.3,59
2024-12-24 10:15:00,0.0,26.0,57
2024-12-24 10:30:00,0.0,26.5,57
2024-12-24 10:45:00,0.0,26.3,58
2024-12-24 11:00:00,0.0,26.4,58
2024-12-24 11:15:00,0.0,26.2,57
2024-12-24 11:30:00,0.0,26.1,58
2024-12-24 11:45:00,0.0,25.4,67
2024-12-24 12:00:00,0.0,24.2,72
2024-12-24 12:15:00,0.0,23.8,74
2024-12-24 12:30:00,0.0,23.6,75
2024-12-24 12:45:00,0.0,23.1,78
2024-12-24 13:00:00,0.0,22.6,81
2024-12-24 13:15:00,0.0,22.3,82
2024-12-24 13:30:00,0.0,21.9,85
2024-12-24 13:45:00,0.0,21.6,87
2024-12-24 14:00:00,0.0,21.4,89
2024-12-24 14:15:00,0.0,21.0,93
2024-12-24 14:30:00,0.0,21.0,93
2024-12-24 14:45:00,0.0,21.1,92
2024-12-24 15:00:00,0.0,21.1,92
2024-12-24 15:15:00,0.0,21.0,92
2024-12-24 15:30:00,0.0,21.1,90
2024-12-24 15:45:00,0.0,21.1,89
2024-12-24 16:00:00,0.0,20.7,89
2024-12-24 16:15:00,0.0,20.6,90
2024-12-24 16:30:00,0.0,20.5,90
2024-12-24 16:45:00,0.0,20.5,90
2024-12-24 17:00:00,0.0,20.7,87
2024-12-24 17:15:00,0.0,20.6,86
2024-12-24 17:30:00,0.0,20.1,90
2024-12-24 17:45:00,0.0,20.0,92
2024-12-24 18:00:00,0.0,19.8,91
2024-12-24 18:15:00,0.0,19.8,92
2024-12-24 18:30:00,0.0,20.1,90
2024-12-24 18:45:00,0.0,20.2,89
2024-12-24 19:00:00,0.0,19.9,91
2024-12-24 19:15:00,0.0,19.6,95
2024-12-24 19:30:00,0.0,19.0,100
2024-12-24 19:45:00,0.0,18.9,100
2024-12-24 20:00:00,0.0,19.0,100
2024-12-24 20:15:00,0.0,19.5,97
2024-12-24 20:30:00,0.0,19.7,95
2024-12-24 20:45:00,0.0,19.5,97
2024-12-24 21:00:00,0.0,18.9,100
2024-12-24 21:15:00,0.0,18.7,100
2024-12-24 21:30:00,0.0,18.6,100
2024-12-24 21:45:00,0.0,18.6,100
2024-12-24 22:00:00,0.0,19.1,100
2024-12-24 22:15:00,0.0,19.4,98
2024-12-24 22:30:00,0.0,19.5,97
2024-12-24 22:45:00,0.0,19.1,98
2024-12-24 23:00:00,0.0,18.9,98
2024-12-24 23:15:00,0.0,18.6,100
2024-12-24 23:30:00,0.0,18.0,100
2024-12-24 23:45:00,0.0,18.3,99
2024-12-25 00:00:00,0.0,17.8,99
2024-12-25 00:15:00,0.0,17.7,100
2024-12-25 00:30:00,0.0,17.2,100
2024-12-25 00:45:00,0.0,16.9,100
2024-12-25 01:00:00,0.0,17.5,100
2024-12-25 01:15:00,0.0,17.1,100
2024-12-25 01:30:00,0.0,17.0,100
2024-12-25 01:45:00,0.0,17.6,100
2024-12-25 02:00:00,0.0,17.7,100
2024-12-25 02:15:00,0.0,17.8,100
2024-12-25 02:30:00,0.0,18.2,97
2024-12-25 02:45:00,0.0,19.0,92
2024-12-25 03:00:00,0.0,19.6,86
2024-12-25 03:15:00,0.0,19.8,87
2024-12-25 03:30:00,0.0,20.2,85
2024-12-25 03:45:00,0.0,20.7,85
2024-12-25 04:00:00,0.0,20.9,80
2024-12-25 04:15:00,0.0,21.2,77
2024-12-25 04:30:00,0.0,21.8,75
2024-12-25 04:45:00,0.0,22.3,73
2024-12-25 05:00:00,0.0,22.8,68
2024-12-25 05:15:00,0.0,23.2,66
2024-12-25 05:30:00,0.0,24.0,63
2024-12-25 05:45:00,0.0,24.3,61
2024-12-25 06:00:00,0.0,24.8,59
2024-12-25 06:15:00,0.0,25.3,57
2024-12-25 06:30:00,0.0,25.7,56
2024-12-25 06:45:00,0.0,25.7,56
2024-12-25 07:00:00,0.0,25.9,54
2024-12-25 07:15:00,0.0,26.3,53
2024-12-25 07:30:00,0.0,26.1,54
2024-12-25 07:45:00,0.0,26.7,53
2024-12-25 08:00:00,0.0,26.9,51
2024-12-25 08:15:00,0.0,27.6,49
2024-12-25 08:30:00,0.0,27.7,49
2024-12-25 08:45:00,0.0,27.6,47
2024-12-25 09:00:00,0.0,27.7,46
2024-12-25 09:15:00,0.0,27.7,44
2024-12-25 09:30:00,0.0,27.7,44
2024-12-25 09:45:00,0.0,27.7,43
2024-12-25 10:00:00,0.0,27.9,43
2024-12-25 10:15:00,0.0,27.9,43
2024-12-25 10:30:00,0.0,27.6,42
2024-12-25 10:45:00,0.0,27.8,44
2024-12-25 11:00:00,0.0,27.3,45
2024-12-25 11:15:00,0.0,27.1,45
2024-12-25 11:30:00,0.0,26.9,46
2024-12-25 11:45:00,0.0,26.5,47
2024-12-25 12:00:00,0.0,26.0,49
2024-12-25 12:15:00,0.0,25.4,51
2024-12-25 12:30:00,0.0,25.0,51
2024-12-25 12:45:00,0.0,24.8,51
2024-12-25 13:00:00,0.0,24.8,51
2024-12-25 13:15:00,0.0,24.5,51
2024-12-25 13:30:00,0.0,24.0,52
2024-12-25 13:45:00,0.0,21.5,60
2024-12-25 14:00:00,0.0,21.0,70
2024-12-25 14:15:00,0.0,20.8,70
2024-12-25 14:30:00,0.0,21.9,75
2024-12-25 14:45:00,0.0,21.7,79
2024-12-25 15:00:00,0.0,21.4,83
2024-12-25 15:15:00,0.0,21.2,85
2024-12-25 15:30:00,0.0,20.9,87
2024-12-25 15:45:00,0.0,21.0,89
2024-12-25 16:00:00,0.0,20.7,90
2024-12-25 16:15:00,0.0,20.7,92
2024-12-25 16:30:00,0.0,20.7,91
2024-12-25 16:45:00,0.0,20.9,89
2024-12-25 17:00:00,0.0,20.9,89
2024-12-25 17:15:00,0.0,21.0,88
2024-12-25 17:30:00,0.0,21.3,85
2024-12-25 17:45:00,0.0,21.3,83
2024-12-25 18:00:00,0.0,21.2,83
2024-12-25 18:15:00,0.0,21.1,82
2024-12-25 18:30:00,0.0,20.9,83
2024-12-25 18:45:00,0.0,20.3,87
2024-12-25 19:00:00,0.0,20.3,88
2024-12-25 19:15:00,0.0,19.9,94
2024-12-25 19:30:00,0.0,19.5,97
2024-12-25 19:45:00,0.0,19.2,100
2024-12-25 20:00:00,0.0,18.7,100
2024-12-25 20:15:00,0.0,18.7,100
2024-12-25 20:30:00,0.0,18.5,100
2024-12-25 20:45:00,0.0,19.1,97
2024-12-25 21:00:00,0.0,18.2,97
2024-12-25 21:15:00,0.0,18.2,100
2024-12-25 21:30:00,0.0,18.3,100
2024-12-25 21:45:00,0.0,17.9,100
2024-12-25 22:00:00,0.0,18.0,100
2024-12-25 22:15:00,0.0,18.2,100
2024-12-25 22:30:00,0.0,18.4,100
2024-12-25 22:45:00,0.0,18.2,100
2024-12-25 23:00:00,0.0,18.4,100
2024-12-25 23:15:00,0.0,18.6,100
2024-12-25 23:30:00,0.0,19.0,100
2024-12-25 23:45:00,0.0,19.0,100
2024-12-26 00:00:00,0.0,19.2,98
2024-12-26 00:15:00,0.0,19.1,100
2024-12-26 00:30:00,0.0,19.2,100
2024-12-26 00:45:00,0.0,19.3,100
2024-12-26 01:00:00,0.0,19.5,98
2024-12-26 01:15:00,0.0,19.7,97
2024-12-26 01:30:00,0.0,19.8,97
2024-12-26 01:45:00,0.0,20.0,94
2024-12-26 02:00:00,0.0,20.3,91
2024-12-26 02:15:00,0.0,20.4,90
2024-12-26 02:30:00,0.0,20.7,90
2024-12-26 02:45:00,0.0,20.8,89
2024-12-26 03:00:00,0.0,20.9,89
2024-12-26 03:15:00,0.0,20.9,92
2024-12-26 03:30:00,0.0,21.0,96
2024-12-26 03:45:00,0.0,21.1,98
2024-12-26 04:00:00,0.0,21.2,100
2024-12-26 04:15:00,0.0,21.7,97
2024-12-26 04:30:00,0.0,21.9,97
2024-12-26 04:45:00,0.0,22.7,91
2024-12-26 05:00:00,0.0,23.3,87
2024-12-26 05:15:00,0.0,22.9,90
2024-12-26 05:30:00,0.0,23.6,85
2024-12-26 05:45:00,0.0,23.6,86
2024-12-26 06:00:00,0.0,24.2,83
2024-12-26 06:15:00,0.0,24.5,81
2024-12-26 06:30:00,0.0,24.6,79
2024-12-26 06:45:00,0.0,24.6,80
2024-12-26 07:00:00,0.0,25.4,75
2024-12-26 07:15:00,0.0,25.2,75
2024-12-26 07:30:00,0.0,26.0,71
2024-12-26 07:45:00,0.0,25.7,71
